property_id,list_price
7122185186,179000.0
8820278016,21900.0
7539729468,650000.0
7598042229,204900.0
8334477935,359900.0
7506268687,324500.0
8420310605,165000.0
7780866407,340000.0
9386887372,269998.0
8592016812,440000.0
7308832622,105000.0
8677612615,160000.0
7122133398,149900.0
7348031532,580000.0
8471097540,143499.0
8664211397,179000.0
8053498754,349900.0
7088045211,92900.0
8913549563,269900.0
7995265904,389900.0
8023529169,311995.0
8454970040,149900.0
8077189958,199900.0
9481837936,251903.0
8667396672,85000.0
7946441557,341900.0
7180205109,499900.0
7513792157,219900.0
7661274525,259000.0
7346020090,389000.0
7530407692,195000.0
7658312631,152145.0
9947847739,289999.0
7584115529,439000.0
9997451511,257660.0
7860153199,118900.0
8856091809,160000.0
8939937154,179000.0
8877132546,225000.0
7101234940,229900.0
7919584154,184900.0
7069617799,282600.0
7188090878,324990.0
8633988718,230000.0
8845150143,499500.0
8637818796,1875000.0
8901819996,262900.0
7480445436,190000.0
8636681312,330000.0
7972794754,1199000.0
9154150131,359990.0
7160826697,398900.0
8890109869,299999.0
7349108882,329900.0
8950333741,189000.0
7228017314,219900.0
8656696272,284900.0
8478330954,119900.0
8182374747,1195000.0
7270701339,162750.0
7343599514,190000.0
8334786764,177999.0
8612095666,140000.0
9542865166,1399000.0
8068871519,639900.0
8043365719,330000.0
8578886910,95000.0
8316311080,227500.0
8476632313,230000.0
7092594804,325000.0
8475135377,160000.0
8094338679,248000.0
9631030543,414900.0
7048526864,264900.0
8684539006,185000.0
8606631574,699000.0
7791907886,279000.0
7632435545,105900.0
7997108686,275000.0
7425065096,145000.0
8136757134,1695000.0
7421380843,90000.0
7809278890,160000.0
7884287008,1025000.0
8247190980,1375000.0
8556738497,139900.0
8939609861,185600.0
8809248520,438000.0
7851180240,159900.0
7097829706,176500.0
7224134564,477750.0
8501268249,180000.0
7197337996,299995.0
8335630094,217500.0
7635255897,278000.0
7155434629,203990.0
8156253857,375000.0
8854920088,95000.0
7842027430,324900.0
8096307203,245000.0
9545233659,435000.0
7506455841,219999.0
7501821566,180000.0
8827199331,208000.0
8076258399,349900.0
7818168423,249900.0
7553752619,159900.0
8644116740,750000.0
9464859435,228000.0
7728243135,429900.0
7961514148,349999.0
8286880432,340000.0
8560397316,199000.0
8696865229,245000.0
7542365720,170000.0
8338854437,265900.0
7473204471,169900.0
8268613822,220000.0
8651078805,349900.0
8970916128,270000.0
8988569086,194900.0
7094321633,228000.0
8766853175,225000.0
7440853690,439000.0
7445739471,177900.0
8349114924,155000.0
7392520556,250000.0
9991248683,335000.0
8237255924,269990.0
8289649484,189900.0
8030191397,1390000.0
9035990949,222495.0
7942011160,159900.0
8922103521,224900.0
7734409685,184900.0
7794671863,145000.0
7326470785,131900.0
8821683972,240000.0
7008585998,199000.0
8817793121,174500.0
8821242285,179900.0
7996417081,2295000.0
8044083799,145000.0
8501915069,149000.0
7218390718,55000.0
7936955158,79900.0
8054452658,55000.0
7827906206,200000.0
8253328398,10000.0
8352980919,357000.0
8341997893,124000.0
7664040213,145000.0
8872127537,245000.0
8558144914,114000.0
8878326891,171000.0
8041006470,145000.0
8165080810,250000.0
8413089939,145000.0
7075395609,380000.0
9468845540,599000.0
8777419461,69000.0
7456961014,193500.0
7980175427,184900.0
8786859912,449900.0
7257640589,185000.0
7155211033,204440.0
8912286131,185000.0
8240807132,250000.0
9318285719,439995.0
8513882663,223900.0
8235638538,385000.0
8491187704,205000.0
7151025876,205000.0
7343885262,186000.0
7016528628,144988.0
8754647616,229000.0
8085516710,88575.0
8517684860,149950.0
7146881043,619500.0
9855355501,333308.0
8750043086,475000.0
8116308467,239900.0
8705049002,459900.0
8769978869,184900.0
8128722549,3450000.0
7195369107,46000.0
8803391469,389900.0
8868488773,180000.0
8440814667,222500.0
8778915968,60000.0
8105482479,474000.0
8329385128,389900.0
8269600805,195000.0
8399658546,220000.0
8405652065,149900.0
8743278355,29900.0
7221309476,414000.0
8153094812,294900.0
8253024706,230000.0
8346985537,389000.0
7164151527,289895.0
7382905943,455000.0
8938610375,325000.0
7843662055,195900.0
7517334073,195500.0
7990136806,169900.0
8891471710,162500.0
7342469247,179900.0
7422367213,189000.0
8614260423,205000.0
7364227392,70000.0
8935223792,289000.0
8860264098,254000.0
7936117547,359000.0
7426423516,695900.0
8260953485,1499000.0
7349807488,449000.0
8032594087,148100.0
7157991367,239000.0
8147310031,1600000.0
7492460203,35000.0
9915755072,219900.0
7505958085,1999000.0
7663271507,279900.0
8248434086,424900.0
7879930655,144900.0
9328033415,29900.0
7982231352,142000.0
7621961096,200000.0
7495118771,176900.0
8934894756,225000.0
8156182200,125000.0
8385100861,125000.0
8637199886,275000.0
8011931085,1020000.0
8704420556,199900.0
7753601646,147000.0
7321995723,205500.0
7438922279,120000.0
7945850345,410000.0
8168391182,250000.0
7880532504,389900.0
8758827699,255000.0
8666442279,228500.0
8034121991,259000.0
7669676511,188900.0
7999419175,459500.0
8278589142,214900.0
7419243386,163200.0
7984887383,154900.0
7429661616,189870.0
8038427170,575000.0
8630807814,174900.0
8153462060,389000.0
7017521600,229900.0
7573973505,242000.0
8331954552,160000.0
8164123268,165000.0
7643456544,205000.0
8224586084,173000.0
8571252560,169000.0
7577120018,175000.0
7105236276,205000.0
7875187821,628000.0
7599510032,65000.0
7194425568,90000.0
7062485146,329000.0
8102962246,265000.0
7406718880,230000.0
7537395929,275000.0
7155397363,207440.0
9282337059,189500.0
7375229158,426445.0
7939905465,98000.0
7900017701,489000.0
7812788186,499990.0
8859028728,189900.0
8285234433,365000.0
8884652042,177900.0
7418870726,140000.0
7335269979,163000.0
7438955847,1075000.0
7927308966,206000.0
7510017811,778000.0
7314636662,429900.0
7409270604,169000.0
8155354399,315000.0
7398612301,327000.0
8349359673,75000.0
8642445887,225000.0
7226082633,465000.0
8352906387,314975.0
8266638727,165000.0
8728848761,59900.0
7807485050,149999.0
9715448885,241980.0
7642215669,399900.0
7733956196,700000.0
7436961156,169900.0
8020322220,122000.0
8561716757,232000.0
7646308137,298500.0
8118351855,695000.0
7709593716,399900.0
8149752006,128000.0
7705131159,279000.0
7145024837,45000.0
7587134467,420000.0
7581541640,597000.0
7313375918,209900.0
7655316834,139900.0
8431993857,200000.0
8014609464,204900.0
7405835870,189000.0
7959429670,100000.0
8713799068,224900.0
8207612623,140000.0
7028136189,149000.0
7536754674,352000.0
8725016117,245000.0
7382376670,235000.0
7985621085,415000.0
8502376842,267900.0
7575805834,140000.0
8739884005,159000.0
8100458517,234900.0
8642114771,639000.0
7442668349,405000.0
7380150800,324990.0
9722762998,225784.0
8415693051,80000.0
8505479301,183000.0
7390002919,73000.0
7914914537,349400.0
7850306766,169900.0
9097611069,214935.0
8433627139,160000.0
9652261419,695000.0
8995247913,152500.0
9689983338,630000.0
7050273289,175000.0
8134332679,329000.0
8005717119,143000.0
8330177159,239900.0
7314984651,227000.0
8514662835,475000.0
8771770354,225000.0
8843789770,182000.0
7843283099,199955.0
7246165828,750000.0
8009620597,899999.0
8780660160,205000.0
7770284224,208900.0
8559506694,168500.0
8673656557,575000.0
8332941137,149900.0
7873960400,229900.0
8541432712,235900.0
7369843177,184900.0
8025816760,454900.0
7470962216,150000.0
8752297203,799000.0
8587957055,209000.0
7161316351,319000.0
8683189208,245000.0
8184597405,160000.0
7210432863,598000.0
9031777215,389990.0
8497580479,371990.0
8194916309,94500.0
8481536896,239900.0
8224691797,215000.0
7341317151,297500.0
8869584006,1200000.0
7515380071,199000.0
7226781240,330000.0
7690596708,234900.0
8965009216,164900.0
8486937921,118500.0
8552599899,369000.0
9481204071,397909.0
8709463624,129500.0
8110003063,249900.0
8131391727,163900.0
8334634551,259500.0
8339287719,299500.0
8471693612,260000.0
8698583590,169900.0
7103921635,226000.0
8778828138,332000.0
7619595242,8250000.0
8610548440,135000.0
8650095035,199900.0
8765219771,168000.0
7389135868,192000.0
8324991507,209990.0
8261264208,329500.0
7224646963,485000.0
9511124104,198980.0
7616113062,74000.0
7697365842,185000.0
8253302595,1199000.0
8483367666,260000.0
7554967874,164990.0
8675158567,225000.0
8519714891,107000.0
7658670769,229900.0
8058795194,163750.0
8382633085,114500.0
7284179412,360000.0
8367436804,300000.0
7888272631,999900.0
7706249931,309000.0
8551355602,225000.0
8515056648,52000.0
8903583141,585000.0
7706473527,169000.0
8885640553,169900.0
8227491818,48500.0
7942024916,515000.0
8378708789,85000.0
8285939337,185000.0
7258251365,200000.0
8440071274,599900.0
8691694067,242500.0
8392027467,173500.0
8037540921,195000.0
8430413740,92000.0
8586693162,58000.0
7848046752,540000.0
7359133970,104000.0
8450098473,157000.0
8693024268,260000.0
7916442689,589900.0
8843194430,410000.0
8473140686,315000.0
9969108511,599000.0
7920506356,1565000.0
8211799310,195000.0
9290034477,330000.0
7406813008,204900.0
7425857310,349000.0
9749357315,528000.0
8614728523,175000.0
7023852102,219422.0
7241326330,149000.0
7676109733,167000.0
8153748815,79000.0
7292953601,164900.0
8996564113,189900.0
7197647589,169900.0
7755494535,415000.0
8575203879,209900.0
7652113095,137500.0
7711116239,219422.0
7713851695,326000.0
7869450089,498000.0
8309360019,65000.0
7086450389,575000.0
9127542979,414925.0
8417646624,229900.0
7600492245,189000.0
7976179168,95000.0
8348675588,170000.0
7185607448,329990.0
8004889045,215000.0
7448969931,230000.0
8118093196,174900.0
8063009394,240000.0
8109389044,250197.0
7564359044,209990.0
8806920361,189000.0
7186556767,799000.0
8433008261,340000.0
8068887478,3600000.0
8619192642,142900.0
7807956332,140000.0
8129965745,179500.0
9237158215,221900.0
9058436637,450000.0
7972639483,352575.0
7878149500,346500.0
8579254495,374900.0
7248028331,175000.0
8507696516,145000.0
8280842126,469900.0
7721576293,159999.0
7313811737,179900.0
9553806469,165000.0
9707150104,274990.0
9787866166,199670.0
9602902204,50000.0
7558305362,309000.0
7729661260,165000.0
7759064088,149900.0
7572024763,639500.0
7554609736,179900.0
8569629642,199900.0
7993197382,109950.0
9092730686,332040.0
8490878665,141999.0
8509257011,134000.0
8376343458,180000.0
8338386246,309900.0
8304372467,319500.0
7694692414,224900.0
7392365195,100000.0
8671990228,199900.0
8999276397,149900.0
8136477014,1149000.0
7738698509,389000.0
7419833253,239000.0
8226807764,240000.0
8287868362,339900.0
7601399862,130000.0
7471177588,517999.0
7220914040,1200000.0
7799448998,165000.0
7089269912,169900.0
8319063411,330000.0
8962957847,114900.0
8764548984,142000.0
7016865334,34500.0
7697966652,1000000.0
7823580698,179000.0
7892208207,193000.0
8344232717,234000.0
7840769834,143000.0
8764176325,135000.0
7394034857,289900.0
8497470180,436050.0
7570502697,250000.0
8337126295,185000.0
8760078387,525000.0
8410237795,145000.0
7645013764,139900.0
8605668679,225000.0
7630288154,339900.0
8173731584,185000.0
7685678643,784900.0
9417730497,344900.0
7709137079,456500.0
7675801730,179950.0
7422341443,249900.0
7218235386,195000.0
7274836636,184900.0
8484331474,457000.0
7013995857,47000.0
8740952703,32499.0
8366021921,1150000.0
7748556008,244123.0
7711640194,219875.0
7144002025,553990.0
8136571784,125000.0
8277176766,180000.0
7861959633,389900.0
7304271441,259900.0
8585541679,319000.0
8099515496,179999.0
8651002806,154999.0
7960134574,174900.0
7748160818,169999.0
8639696338,135990.0
8616305065,195000.0
7411174193,305900.0
7164315297,249900.0
7942330106,542000.0
8166123034,889000.0
8209572617,195000.0
8352757324,352000.0
8285231284,199900.0
9629672137,197990.0
8251999510,239000.0
8414705824,415000.0
8111311130,210000.0
7025034799,319900.0
7028486011,175000.0
8632384356,175000.0
9577883344,312379.0
8819487820,133000.0
8216123779,210000.0
7932434606,75000.0
7247979264,160000.0
7068308782,3700000.0
8945306721,315900.0
8515962403,69900.0
7426478053,194500.0
7956497645,314900.0
8364542656,249000.0
9942331397,419501.0
7886121753,249900.0
7879494223,120000.0
7749103229,675000.0
7915677618,189000.0
8167242235,198200.0
8825467428,438500.0
7534160793,224900.0
7434517410,229000.0
7563679667,255000.0
8405334342,202500.0
8432425458,40000.0
7986458850,240000.0
7449743374,169900.0
8019719667,1695000.0
8165636651,154900.0
8209289591,160990.0
7420956488,175000.0
8168561494,175000.0
7044322110,224950.0
7203387674,875000.0
7370971395,149900.0
8043431538,243000.0
7468577196,184900.0
7293140511,183500.0
8475874308,242000.0
9143528176,227005.0
8416143239,575000.0
8179642348,140000.0
8071488359,244900.0
8324711571,115000.0
7155620959,206140.0
8973872213,309900.0
8106182951,178500.0
7375157655,350000.0
7302346115,190000.0
8739017107,155000.0
7947025095,165990.0
7451044533,298000.0
8013480143,1450000.0
7510728126,125000.0
7742870980,50000.0
8404823991,115000.0
7992796629,79000.0
8785427452,600000.0
8037323713,39500.0
8703055717,159000.0
8412722813,367000.0
8410712010,64900.0
7433820577,173000.0
8609120962,199950.0
8280642194,319000.0
7993911458,149900.0
8428969172,182000.0
8555446632,2200000.0
8332298169,450000.0
7703487176,200000.0
8754791605,214900.0
8220535070,193000.0
8438689346,239990.0
7130669225,328500.0
8743037089,624900.0
8801255938,298000.0
7871481955,469900.0
8470475208,232900.0
8083092008,39750.0
8389560668,130000.0
7867494805,1250000.0
7864082265,229000.0
8265784942,384806.0
8017550019,137900.0
7803110413,175000.0
7211296278,229900.0
8863401009,299500.0
7469397047,175000.0
7044476249,279000.0
8080514605,400000.0
7774478583,63000.0
8971149659,679900.0
8815706900,174000.0
8652657029,199999.0
8202554698,129500.0
8826353587,192000.0
8890995476,147500.0
8659963080,30000.0
7440063675,190000.0
7450729958,564900.0
8093177137,629900.0
7410814771,165000.0
8812546022,170000.0
7757203573,195900.0
8694446672,109900.0
8689243351,169000.0
8952908728,279000.0
7424818756,400000.0
8325319626,315000.0
8315752091,189500.0
8991830819,244888.0
7769694235,149900.0
7393079544,343000.0
8204568188,99000.0
8913231720,169900.0
8175727498,599000.0
8480650737,169000.0
8959396060,399000.0
7697091162,217500.0
8512534549,550000.0
7251119049,544900.0
7812490488,499500.0
8126525081,249900.0
7648662677,190000.0
9787417400,355150.0
8333981161,179900.0
8174530342,119900.0
8102616793,235000.0
7834186418,335000.0
7205494163,79900.0
7054491893,110000.0
9723758097,299990.0
7206977127,189500.0
7990383147,320000.0
7534466530,204000.0
7408713571,219900.0
8423191178,371990.0
9817972261,366910.0
7199475883,210000.0
8611913982,159900.0
8813915415,180000.0
7816564733,130000.0
8552239927,322000.0
7199174576,169995.0
8406556749,170000.0
8550232549,159900.0
7763443003,199900.0
8862858376,165000.0
8532915258,135000.0
9918490593,309000.0
8321244615,999900.0
8120518967,181500.0
8299022831,280000.0
7942654921,199999.0
8016694218,775000.0
8563667884,275000.0
9192557186,302615.0
7997719463,259900.0
7316184591,289900.0
8347921953,262500.0
8505335312,309000.0
8133435728,89000.0
7418070472,219900.0
7315165600,190900.0
7462758024,150000.0
7473679145,100000.0
8082575849,460000.0
7152005553,89900.0
8991346362,71250.0
7302793307,206990.0
7374331627,184000.0
7742958537,189999.0
8096992785,264900.0
7116417188,269900.0
8709272219,165000.0
7506230319,142700.0
7738023688,2299000.0
7572738654,218000.0
7016082750,37500.0
7947195343,61900.0
8566038996,268000.0
7770245001,197500.0
8517663308,139900.0
7215317760,99000.0
8725434266,174800.0
9708548475,261600.0
7944107070,299999.0
8858785107,165000.0
8289370952,280000.0
7213445017,209900.0
8647201680,182500.0
9784638044,221900.0
7066483974,135999.0
8750038012,330000.0
8924587530,199800.0
8137763652,165000.0
7808733779,359000.0
7146988222,369000.0
8920524624,249900.0
7187987394,199900.0
7156105416,189990.0
8557825784,175000.0
7005860509,208000.0
8686334162,199500.0
7766416942,399990.0
7449690577,215000.0
8939472170,184900.0
8408887905,149500.0
7963904732,120000.0
8843833240,165000.0
7306429658,179000.0
8943093264,171475.0
8778154202,165000.0
8964339621,216900.0
8693429974,399900.0
8296615494,189000.0
7880916626,575000.0
8238773862,285000.0
8596291543,253000.0
8383545048,410000.0
8993402196,140000.0
8304048047,369900.0
7691711568,475000.0
8726902465,309000.0
8706669291,159500.0
8822672635,239999.0
8760849416,360000.0
7853015808,525000.0
7657117003,135000.0
7092160821,225000.0
7973586571,270000.0
7914985341,72500.0
7241885319,166900.0
7077377002,424900.0
8869079953,94900.0
8627577721,329900.0
7864507017,575000.0
7826954319,249900.0
8299994894,1500000.0
8683600266,430000.0
7306034527,155900.0
7969807272,319000.0
8919314995,165000.0
7320040224,191900.0
7419094322,135000.0
7070273728,309999.0
8524496733,110000.0
8873514600,201995.0
7065494241,199900.0
7604299759,214900.0
9919796415,625000.0
7454791336,194500.0
8715763984,99900.0
7364000738,159990.0
8522948011,139900.0
8696563036,240000.0
8608210011,342000.0
8452031716,364500.0
7629224103,178000.0
8325271446,190000.0
7275575383,199900.0
7407068795,367000.0
8524985836,789900.0
8113418781,212000.0
7122327952,84000.0
8950706889,137000.0
8619091787,139000.0
7892729840,185000.0
7155360097,187990.0
8401402435,155500.0
7594472922,165800.0
7794931502,200000.0
7274427933,157990.0
7216750068,169900.0
8599668863,450000.0
7697443796,550000.0
7801857831,455000.0
8357002340,315000.0
7082283511,260000.0
7003367452,675000.0
8915997775,229900.0
8369808526,192000.0
8620495969,339995.0
8935505533,250000.0
7070126590,170000.0
8374275763,185000.0
8319137637,170000.0
8309550781,585000.0
8566568943,99750.0
8868890475,199990.0
7665907209,189500.0
8108249668,159900.0
8312153835,188000.0
8078441314,530000.0
8890707224,43500.0
8372950238,379000.0
7831922091,270000.0
7717011291,895000.0
7856381115,185000.0
7627534111,419900.0
7318249533,228780.0
7845641891,150000.0
8317506739,124480.0
9257450746,170000.0
7519924590,470000.0
7404722967,419500.0
8630537506,173900.0
7847552145,59999.0
8388997064,229900.0
7422328754,425800.0
8657260336,190000.0
7449018262,69500.0
7269135865,235000.0
8773510481,385000.0
8703847229,312000.0
7563384903,249900.0
7178021489,14000.0
8293183361,165000.0
8778306415,284900.0
8089568639,350000.0
8209997644,146500.0
8591474575,167000.0
9712344758,180000.0
7453863446,209990.0
7588064097,332995.0
9878940585,224900.0
9436781499,776443.0
7610079558,172000.0
7573953909,179900.0
7362312398,280000.0
7826906903,495000.0
7047795487,185000.0
8084985357,159000.0
8489962148,245000.0
7971896090,159000.0
8156357431,120000.0
7787031122,229999.0
7283192126,129500.0
7197958219,550000.0
8871283719,198500.0
8103621261,195000.0
7265994458,227000.0
7657483763,165000.0
8620902168,142500.0
8643385453,50000.0
7277821060,119900.0
8762700424,389500.0
8715722376,165000.0
7702583074,159900.0
8925279870,67900.0
8176894114,390000.0
8350318438,225000.0
8268522630,269900.0
8681935129,269750.0
8455562534,174900.0
7138646031,274995.0
8243335561,99000.0
7392970284,200500.0
8984862088,150000.0
9968176025,201826.0
8732242561,239900.0
7072093369,50000.0
7163085520,269500.0
7807212816,205000.0
7061137274,510000.0
7712420547,224224.0
8744256716,189900.0
7300967275,189000.0
8099468784,29000.0
7717496022,89900.0
8906985714,185000.0
7401418893,179900.0
7036345976,1650000.0
7780948550,204900.0
7155322831,170990.0
7231545349,229000.0
8651400105,285000.0
8358458861,129000.0
8316532138,679900.0
8347865521,113000.0
7806880570,360995.0
7066563581,495000.0
8758419365,120000.0
7315987683,84000.0
7833221295,1499000.0
7399482990,625900.0
8407478097,69500.0
7861379826,175000.0
9065924364,180000.0
7518754734,2650000.0
7719998864,229000.0
7724222478,244500.0
8738527910,279000.0
8002600078,115000.0
7744495887,99900.0
7767011118,750888.0
9991786270,619000.0
8423273415,120000.0
8495164125,105000.0
9599575430,289184.0
7601655315,1399999.0
7219901562,132500.0
7164521222,225000.0
7786149335,210000.0
7567994507,190000.0
8436848092,254900.0
7418181781,165000.0
7740813130,125000.0
7962461236,169900.0
8424437249,236900.0
7813745269,12500.0
8789810832,575000.0
7666700616,195000.0
7458538136,94000.0
8910203884,215500.0
8468078816,190000.0
9594077472,219590.0
7564192158,948800.0
9384178987,193990.0
8345435470,113900.0
9355848278,100000.0
8654932790,150000.0
8653588678,189000.0
7823637650,45000.0
7351461711,214500.0
8767451203,221900.0
7200140372,64900.0
8288917310,675000.0
7096509868,179000.0
7563586425,308000.0
8635608823,219900.0
8152575901,650000.0
8426594915,70000.0
7140453721,230000.0
7528497683,255000.0
8408401522,59900.0
9980608403,215490.0
8151372018,519000.0
7931676204,214000.0
8638317865,262900.0
8630756027,400000.0
7421299004,179900.0
7447530072,189900.0
8509904502,135000.0
8129757772,125000.0
7836090772,235000.0
9656868482,207250.0
8408687054,280000.0
8402539396,177700.0
7864438782,184900.0
9727679098,218565.0
9780175692,180000.0
8775634639,175000.0
7997986654,50000.0
7071300820,329000.0
7968418985,945000.0
7264836371,220000.0
8880782072,574990.0
8129460225,243000.0
7767699544,145000.0
8965045962,1510000.0
8395807559,119000.0
8996188367,3549000.0
8985264219,189787.0
7083875643,159995.0
7817091438,360000.0
7671599117,399000.0
8251451283,155000.0
7889441174,149900.0
7437411496,120000.0
8952965590,114900.0
7503550749,110000.0
8361916370,137000.0
9189376914,1580040.0
7282436503,193000.0
8258824681,215000.0
8880437842,220000.0
8956996609,337500.0
7974352494,55000.0
7243528169,157900.0
8831048486,250000.0
8114663139,410000.0
8492489934,489900.0
8306834771,2375000.0
9916644222,206790.0
9158711213,2613600.0
8171186037,189900.0
8259187189,274900.0
9452876777,173540.0
8254404461,285000.0
9902474774,211640.0
8297452587,174900.0
8132374611,1250000.0
7106690106,247000.0
9642009317,235890.0
9392777198,575000.0
7739832843,225000.0
8704476714,114900.0
7591947062,100000.0
7512507874,262000.0
7227883504,163899.0
7645424302,189000.0
7514845907,214900.0
8212154910,175000.0
7074794708,337500.0
9029869840,172680.0
7010627401,133500.0
7006411275,169900.0
8889475216,102900.0
8853583619,220000.0
8012493223,114000.0
8731132806,150000.0
7172293908,405000.0
9194141407,193990.0
7469061653,157000.0
7653694131,92000.0
7554206108,312000.0
8855604633,165000.0
7609345182,250000.0
7294826651,487000.0
7895150994,499000.0
7145401868,259990.0
7806358054,226875.0
7473043361,235000.0
9393824811,179900.0
7456038169,199000.0
8665670486,245000.0
7423070405,39014.0
7103207374,379000.0
7080543384,375000.0
7469803823,189900.0
8789259453,220000.0
8221566533,135000.0
7469717919,194500.0
8722214722,75000.0
7795410304,169900.0
7325195519,199900.0
7775426802,222000.0
7285719514,259000.0
8252170095,349800.0
8232907975,175000.0
7913675316,75000.0
8398693635,299900.0
8717258413,1695000.0
7168907231,120000.0
7147594169,15000.0
8316159478,245000.0
7585368570,165000.0
7635639896,349995.0
8209231506,36500.0
8627812386,105000.0
7501075453,15000.0
7944646463,19500.0
8335112711,749000.0
7155024704,204990.0
7598847559,126000.0
7754488354,310000.0
7703358320,269900.0
9616852546,197457.0
7913377188,139900.0
7020568910,159800.0
8440879081,1449900.0
7129162140,210000.0
8919833325,229990.0
7052642565,199900.0
8121301583,374000.0
8783754946,352500.0
8426733126,189000.0
7192041158,195000.0
8749333108,139900.0
8133992578,87000.0
8802997991,385000.0
8453900088,195000.0
8176195201,85000.0
8909147139,182900.0
7167304705,192000.0
7006559116,1998000.0
7553781662,98000.0
7585587181,352000.0
8787477079,479900.0
8545111523,165000.0
8914433157,183900.0
7096851255,275000.0
7792366449,68000.0
8326361512,184900.0
8649368180,1749000.0
7695697218,158000.0
7128528619,225000.0
7774846382,575000.0
7212597437,83000.0
7215624202,215000.0
7200282006,159900.0
7014498350,219422.0
8703538339,229900.0
7376651472,80000.0
7582957746,389990.0
7639519223,225000.0
7570549104,400000.0
8127680325,137900.0
8676907711,38500.0
7040592367,749998.0
